PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
Daily Total : ,,,,,,,,,,,,,,,,,,4,,"340,968.52","15,543.44",,"-1,229.84",,,"-2,596.43","-3,826.27",
,,,,,,,,,,,,,,,,,,,,960.47 ,0.00,,(3.47),,,(7.31),(10.78),
08/04/2019,,2178724749,,,,23960508,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.00,,trn,"52,717.50","2,840.00",,(106.50),,,(511.20),,(617.70)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,148.50 ,0.00,,(0.30),,,(1.44),,(1.74)
08/04/2019,,2178724749,,,,23960508,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.00,,trn,0.00,0.00,,0.00,,,5.33,mk,5.33
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
08/04/2019,,2178724749,,,,23960508,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
08/04/2019,,2179795965,,,,40626920,,MT,DEU,NGA,,398.59400000000,,,,05/04/2019,0.50,,trn,"277,620.72","11,957.82",,(279.02),,,"-2,152.41",,"-2,431.43"
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,782.03 ,0.00,,(0.79),,,(6.06),,(6.85)
08/04/2019,,2179795965,,,,40626920,,MT,DEU,NGA,,398.59400000000,,,,05/04/2019,0.50,,trn,0.00,0.00,,0.00,,,13.95,mk,13.95
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
08/04/2019,,2179795965,,,,40626920,,MT,DEU,NGA,,398.59400000000,,,,05/04/2019,0.50,,trn,0.00,0.00,,0.00,,,107.62,mk,107.62
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.30,,0.30
08/04/2019,,2179864933,,,,50950662,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.00,,trn,"175,725.00","2,840.00",,(355.00),,,(511.20),,(866.20)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,495.00 ,0.00,,(1.00),,,(1.44),,(2.44)
08/04/2019,,2179864933,,,,50950662,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.00,,trn,0.00,0.00,,0.00,,,17.75,mk,17.75
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
08/04/2019,,2179864933,,,,50950662,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
08/04/2019,,2180016827,,,,62109735,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,"70,112.50","3,546.45",,(177.50),,,(638.36),,(815.86)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,197.50 ,0.00,,(0.50),,,(1.80),,(2.30)
08/04/2019,,2180016827,,,,62109735,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,0.00,0.00,,0.00,,,8.88,mk,8.88
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
08/04/2019,,2180016827,,,,62109735,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
08/04/2019,,2180448083,,,,64812771,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,"105,435.00","2,840.00",,(213.00),,,(511.20),,(724.20)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,297.00 ,0.00,,(0.60),,,(1.44),,(2.04)
08/04/2019,,2180448083,,,,64812771,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
08/04/2019,,2180448083,,,,64812771,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,5,,"681,610.72","24,024.27",,"-1,131.02",,,"-4,051.59","-5,182.61",
,,,,,,,,,,,,,,,,,,,,"1,920.03",0.00,,(3.19),,,(11.41),(14.60),
09/04/2019,,2180564648,,,,42430382,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.25,,trn,"105,168.75","3,546.45",,(266.25),,,(638.36),,(904.61)
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,296.25 ,0.00,,(0.75),,,(1.80),,(2.55)
09/04/2019,,2180564648,,,,42430382,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.25,,trn,0.00,0.00,,0.00,,,13.31,mk,13.31
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
09/04/2019,,2180564648,,,,42430382,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
09/04/2019,,2180627448,,,,84440008,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.00,,trn,"35,145.00","2,840.00",,(71.00),,,(511.20),,(582.20)
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,99.00 ,0.00,,(0.20),,,(1.44),,(1.64)
09/04/2019,,2180627448,,,,84440008,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
09/04/2019,,2180627448,,,,84440008,,MT,USA,NGA,,355.00000000000,,,,07/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,09/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"140,313.75","6,386.45",,(337.25),,,"-1,075.22","-1,412.47",
,,,,,,,,,,,,,,,,,,,,395.25 ,0.00,,(0.95),,,(3.03),(3.98),
11/04/2019,,2181332575,,,,24537369,,MT,USA,NGA,,355.00000000000,,,,09/04/2019,1.25,,trn,"38,561.88","3,546.45",,(97.63),,,(638.36),,(735.99)
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,108.63 ,0.00,,(0.28),,,(1.80),,(2.08)
11/04/2019,,2181332575,,,,24537369,,MT,USA,NGA,,355.00000000000,,,,09/04/2019,1.25,,trn,0.00,0.00,,0.00,,,4.88,mk,4.88
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
11/04/2019,,2181332575,,,,24537369,,MT,USA,NGA,,355.00000000000,,,,09/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"38,561.88","3,546.45",,(97.63),,,(601.56),(699.19),
,,,,,,,,,,,,,,,,,,,,108.63 ,0.00,,(0.28),,,(1.70),(1.98),
12/04/2019,,2181811739,,,,82193670,,MT,OMN,NGA,,922.00607744680,,,,11/04/2019,0.80,,trn,"30,182.79","1,844.01",,(48.68),,,(331.92),,(380.60)
,,,,,,,,,,,,.00281690141,,,,12/04/2019,,,stl,85.02 ,0.00,,(0.14),,,(0.93),,(1.07)
12/04/2019,,2181811739,,,,82193670,,MT,OMN,NGA,,922.00607744680,,,,11/04/2019,0.80,,trn,0.00,0.00,,0.00,,,2.43,mk,2.43
,,,,,,,,,,,,.00281690141,,,,12/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
12/04/2019,,2181811739,,,,82193670,,MT,OMN,NGA,,922.00607744680,,,,11/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,12/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"30,182.79","1,844.01",,(48.68),,,(312.89),(361.57),
,,,,,,,,,,,,,,,,,,,,85.02 ,0.00,,(0.14),,,(0.87),(1.01),
15/04/2019,,2182150214,,,,30122272,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,"92,361.06","2,556.00",,(186.59),,,(460.08),,(646.67)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,260.17 ,0.00,,(0.53),,,(1.30),,(1.83)
15/04/2019,,2182150214,,,,30122272,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,0.00,0.00,,0.00,,,9.33,mk,9.33
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
15/04/2019,,2182150214,,,,30122272,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,0.00,0.00,,0.00,,,23.00,mk,23.00
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
15/04/2019,,2182258569,,,,28145675,,MT,JAM,NGA,,2.75113183825,,,,12/04/2019,0.80,,trn,"9,000.02","1,320.54",,(14.52),,,(237.70),,(252.22)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,25.35 ,0.00,,(0.04),,,(0.67),,(0.71)
15/04/2019,,2182258569,,,,28145675,,MT,JAM,NGA,,2.75113183825,,,,12/04/2019,0.80,,trn,0.00,0.00,,0.00,,,11.88,mk,11.88
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
15/04/2019,,2182391915,,,,75709256,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,"136,719.38","3,546.45",,(346.13),,,(638.36),,(984.49)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,385.13 ,0.00,,(0.98),,,(1.80),,(2.78)
15/04/2019,,2182391915,,,,75709256,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,0.00,0.00,,0.00,,,17.31,mk,17.31
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
15/04/2019,,2182391915,,,,75709256,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
15/04/2019,,2182483423,,,,48575687,,MT,SWZ,NGA,,25.44912325825,,,,13/04/2019,,,trn,"67,450.10","3,308.39",,0.00,,,(595.51),,(595.51)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,190.00 ,0.00,,0.00,,,(1.68),,(1.68)
15/04/2019,,2182483423,,,,48575687,,MT,SWZ,NGA,,25.44912325825,,,,13/04/2019,,,trn,0.00,0.00,,0.00,,,29.78,mk,29.78
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
15/04/2019,,2182646350,,,,71168665,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,"157,753.13","3,546.45",,(399.38),,,(638.36),,"-1,037.74"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,444.38 ,0.00,,(1.13),,,(1.80),,(2.93)
15/04/2019,,2182646350,,,,71168665,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,19.97,mk,19.97
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
15/04/2019,,2182646350,,,,71168665,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,5,,"463,283.69","14,277.83",,(946.62),,,"-2,394.90","-3,341.52",
,,,,,,,,,,,,,,,,,,,,"1,305.03",0.00,,(2.68),,,(6.76),(9.44),
16/04/2019,,2182616981,,,,48728392,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,"101,663.13","3,514.50",,(257.38),,,(632.61),,(889.99)
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,286.38 ,0.00,,(0.73),,,(1.78),,(2.51)
16/04/2019,,2182616981,,,,48728392,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,12.87,mk,12.87
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
16/04/2019,,2182616981,,,,48728392,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.63,mk,31.63
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
16/04/2019,,2182902405,,,,23166898,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.25,,trn,"35,056.25","3,546.45",,(88.75),,,(638.36),,(727.11)
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,98.75 ,0.00,,(0.25),,,(1.80),,(2.05)
16/04/2019,,2182902405,,,,23166898,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.25,,trn,0.00,0.00,,0.00,,,4.44,mk,4.44
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
16/04/2019,,2182902405,,,,23166898,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
16/04/2019,,2182933588,,,,44862685,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.00,,trn,"35,145.00","2,840.00",,(71.00),,,(511.20),,(582.20)
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,99.00 ,0.00,,(0.20),,,(1.44),,(1.64)
16/04/2019,,2182933588,,,,44862685,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
16/04/2019,,2182933588,,,,44862685,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"171,864.38","9,900.95",,(417.13),,,"-1,672.20","-2,089.33",
,,,,,,,,,,,,,,,,,,,,484.13 ,0.00,,(1.18),,,(4.71),(5.89),
17/04/2019,,2183277649,,,,78867193,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,"162,651.06","2,556.00",,(328.59),,,(460.08),,(788.67)
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,458.17 ,0.00,,(0.93),,,(1.30),,(2.23)
17/04/2019,,2183277649,,,,78867193,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,0.00,0.00,,0.00,,,16.43,mk,16.43
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
17/04/2019,,2183277649,,,,78867193,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,0.00,0.00,,0.00,,,23.00,mk,23.00
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"162,651.06","2,556.00",,(328.59),,,(420.65),(749.24),
,,,,,,,,,,,,,,,,,,,,458.17 ,0.00,,(0.93),,,(1.19),(2.12),
18/04/2019,,2183491642,,,,91042897,,MT,USA,NGA,,355.00000000000,,,,16/04/2019,1.00,,trn,"137,768.40","2,840.00",,(278.32),,,(511.20),,(789.52)
,,,,,,,,,,,,.00281690141,,,,18/04/2019,,,stl,388.08 ,0.00,,(0.78),,,(1.44),,(2.22)
18/04/2019,,2183491642,,,,91042897,,MT,USA,NGA,,355.00000000000,,,,16/04/2019,1.00,,trn,0.00,0.00,,0.00,,,13.92,mk,13.92
,,,,,,,,,,,,.00281690141,,,,18/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
18/04/2019,,2183491642,,,,91042897,,MT,USA,NGA,,355.00000000000,,,,16/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,18/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"137,768.40","2,840.00",,(278.32),,,(471.72),(750.04),
,,,,,,,,,,,,,,,,,,,,388.08 ,0.00,,(0.78),,,(1.33),(2.11),
23/04/2019,,2184100562,,,,64693308,,MT,USA,NGA,,355.00000000000,,,,18/04/2019,1.00,,trn,"32,614.56","2,556.00",,(65.89),,,(460.08),,(525.97)
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,91.87 ,0.00,,(0.19),,,(1.30),,(1.49)
23/04/2019,,2184100562,,,,64693308,,MT,USA,NGA,,355.00000000000,,,,18/04/2019,1.00,,trn,0.00,0.00,,0.00,,,3.29,mk,3.29
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
23/04/2019,,2184100562,,,,64693308,,MT,USA,NGA,,355.00000000000,,,,18/04/2019,1.00,,trn,0.00,0.00,,0.00,,,23.00,mk,23.00
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
23/04/2019,,2184594040,,,,54397032,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,"70,112.50","3,546.45",,(177.50),,,(638.36),,(815.86)
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,197.50 ,0.00,,(0.50),,,(1.80),,(2.30)
23/04/2019,,2184594040,,,,54397032,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,0.00,0.00,,0.00,,,8.88,mk,8.88
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
23/04/2019,,2184594040,,,,54397032,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"102,727.06","6,102.45",,(243.39),,,"-1,031.35","-1,274.74",
,,,,,,,,,,,,,,,,,,,,289.37 ,0.00,,(0.69),,,(2.91),(3.60),
25/04/2019,,2184177868,,,,40232048,,MT,USA,NGA,,355.00000000000,,,,18/04/2019,1.00,,trn,"10,543.50","1,420.00",,(21.30),,,(255.60),,(276.90)
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,29.70 ,0.00,,(0.06),,,(0.72),,(0.78)
25/04/2019,,2184177868,,,,40232048,,MT,USA,NGA,,355.00000000000,,,,18/04/2019,1.00,,trn,0.00,0.00,,0.00,,,12.78,mk,12.78
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
25/04/2019,,2185561964,,,,82658412,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,"102,904.56","2,556.00",,(207.89),,,(460.08),,(667.97)
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,289.87 ,0.00,,(0.59),,,(1.30),,(1.89)
25/04/2019,,2185561964,,,,82658412,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.39,mk,10.39
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
25/04/2019,,2185561964,,,,82658412,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,0.00,0.00,,0.00,,,23.00,mk,23.00
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
25/04/2019,,2185683651,,,,52491885,,MT,JPN,NGA,,3.17304254710,,,,23/04/2019,3.50,,trn,"95,503.35","4,696.10",,(692.77),,,(845.30),,"-1,538.07"
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,269.02 ,0.00,,(1.95),,,(2.38),,(4.33)
25/04/2019,,2185683651,,,,52491885,,MT,JPN,NGA,,3.17304254710,,,,23/04/2019,3.50,,trn,0.00,0.00,,0.00,,,34.64,mk,34.64
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
25/04/2019,,2185683651,,,,52491885,,MT,JPN,NGA,,3.17304254710,,,,23/04/2019,3.50,,trn,0.00,0.00,,0.00,,,42.26,mk,42.26
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"208,951.41","8,672.10",,(921.96),,,"-1,437.91","-2,359.87",
,,,,,,,,,,,,,,,,,,,,588.59 ,0.00,,(2.60),,,(4.05),(6.65),
29/04/2019,,2186131914,,,,30002317,,MT,OMN,NGA,,922.00607744680,,,,25/04/2019,0.80,,trn,"126,218.94","1,844.01",,(203.58),,,(331.92),,(535.50)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,355.55 ,0.00,,(0.57),,,(0.93),,(1.50)
29/04/2019,,2186131914,,,,30002317,,MT,OMN,NGA,,922.00607744680,,,,25/04/2019,0.80,,trn,0.00,0.00,,0.00,,,10.18,mk,10.18
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
29/04/2019,,2186131914,,,,30002317,,MT,OMN,NGA,,922.00607744680,,,,25/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
29/04/2019,,2186869541,,,,69557267,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.00,,trn,"52,717.50","2,840.00",,(106.50),,,(511.20),,(617.70)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,148.50 ,0.00,,(0.30),,,(1.44),,(1.74)
29/04/2019,,2186869541,,,,69557267,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.00,,trn,0.00,0.00,,0.00,,,5.33,mk,5.33
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
29/04/2019,,2186869541,,,,69557267,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
29/04/2019,,2187010464,,,,63589803,,MT,USA,NGA,,355.00000000000,,,,28/04/2019,1.00,,trn,"121,250.25","2,840.00",,(244.95),,,(511.20),,(756.15)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,341.55 ,0.00,,(0.69),,,(1.44),,(2.13)
29/04/2019,,2187010464,,,,63589803,,MT,USA,NGA,,355.00000000000,,,,28/04/2019,1.00,,trn,0.00,0.00,,0.00,,,12.25,mk,12.25
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
29/04/2019,,2187010464,,,,63589803,,MT,USA,NGA,,355.00000000000,,,,28/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"300,186.69","7,524.01",,(555.03),,,"-1,258.84","-1,813.87",
,,,,,,,,,,,,,,,,,,,,845.60 ,0.00,,(1.56),,,(3.54),(5.10),
Account   100711693 - 100712927 Total : ,,,,,,,,,,,,,,,,,,40,,"3,565,703.16","130,992.41",,"-8,429.68",,,"-21,982.50","-30,412.18",
,,,,,,,,,,,,,,,,,,,,"10,044.24",0.00,,(23.80),,,(61.93),(85.73),
Account Number : ,,,100711693 - 100712929,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #063 - IKOT EKPENE - IKOT EKPENE BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654057,,,,,Store Number : ,,,,063,,,,,,,,,,,,,,
04/04/2019,,2179405723,,,,37543333,,MT,ARM,NGA,,355.00000000000,,,,04/04/2019,5.20,,trn,"28,269.36","5,680.00",,(310.13),,,"-1,022.40",,"-1,332.53"
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,79.63 ,0.00,,(0.87),,,(2.88),,(3.75)
04/04/2019,,2179405723,,,,37543333,,MT,ARM,NGA,,355.00000000000,,,,04/04/2019,5.20,,trn,0.00,0.00,,0.00,,,15.51,mk,15.51
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
04/04/2019,,2179405723,,,,37543333,,MT,ARM,NGA,,355.00000000000,,,,04/04/2019,5.20,,trn,0.00,0.00,,0.00,,,51.12,mk,51.12
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"28,269.36","5,680.00",,(310.13),,,(955.77),"-1,265.90",
,,,,,,,,,,,,,,,,,,,,79.63 ,0.00,,(0.87),,,(2.70),(3.57),
Account   100711693 - 100712929 Total : ,,,,,,,,,,,,,,,,,,1,,"28,269.36","5,680.00",,(310.13),,,(955.77),"-1,265.90",
,,,,,,,,,,,,,,,,,,,,79.63 ,0.00,,(0.87),,,(2.70),(3.57),
Account Number : ,,,100711693 - 100712931,,,,,,,,,,,,,,,,,,,,,,,,,
