PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Id :  114363509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Date:  1/2/2020 to 1/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment Due Date : ,,,,2/10/2020
Settlement Currency : ,,,,USD,,Transaction Currency : ,,,,,,,NGN,,,,,,,,,,,,,,,,,,,
,,,,,,,Tran,Orig,,Rcv,,,,,,,FX,,,,,,,,,Fx Rev,,,Commission,,,
Tran Date,Tran Id,,,Ref #,,Prod,Type,Cntry,,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,,Fee Amt,,,,Share Amt,,,Amt,,,Total
1/27/2020,2273574335,,,58153937,,MT,REC,CAN,,NGA,,270.12631258490,,,,1/25/2020,0.30,,trn,0.00,0.00,,,,0.00,,,,12.16,,mk,12.16
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/29/2020,2273876452,,,77749268,,MT,REC,DEU,,NGA,,391.38750000000,,,,1/27/2020,0.50,,trn,0.00,"4,696.65",,,,(54.79),,,,(845.40),,,(900.19)
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,(0.15),,,,(2.38),,,(2.53)
1/29/2020,2273876452,,,77749268,,MT,REC,DEU,,NGA,,391.38750000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,2.74,,mk,2.74
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/29/2020,2273876452,,,77749268,,MT,REC,DEU,,NGA,,391.38750000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,42.27,,mk,42.27
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/31/2020,2274571961,,,35861952,,MT,REC,DEU,,NGA,,390.50000000000,,,,1/29/2020,0.50,,trn,0.00,"4,686.00",,,,(112.46),,,,(843.48),,,(955.94)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.32),,,,(2.38),,,(2.70)
1/31/2020,2274571961,,,35861952,,MT,REC,DEU,,NGA,,390.50000000000,,,,1/29/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,5.62,,mk,5.62
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/31/2020,2274571961,,,35861952,,MT,REC,DEU,,NGA,,390.50000000000,,,,1/29/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,42.17,,mk,42.17
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
100711693 - 100713037,,,,,,,,,Account Total:,,,,,Receive,,,,24,,0.00,0.00,,,,"(4,974.47)",,,,"(12,411.89)",,"(17,386.36)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(14.01),,,,(34.95),,(48.96),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(48.96),,
Account Number : ,,,100711693 - 100713039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #174 - AMUWO-ODOFIN - FESTAC TOWN BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654167,,,,,Store Number : ,,,,174,,,,,,,,,,,,,,,,,,
1/9/2020,2266697743,,,72662921,,MT,REC,USA,,NGA,,355.00000000000,,,,1/2/2020,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/9/2020,2266697743,,,72662921,,MT,REC,USA,,NGA,,355.00000000000,,,,1/2/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/21/2020,2271527726,,,18266740,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,"1,420.00",,,,(15.98),,,,(255.60),,,(271.58)
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,(0.05),,,,(0.72),,,(0.77)
1/21/2020,2271527726,,,18266740,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
100711693 - 100713039,,,,,,,,,Account Total:,,,,,Receive,,,,2,,0.00,0.00,,,,(47.93),,,,(728.46),,(776.39),
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(0.14),,,,(2.05),,(2.19),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(2.19),,
Account Number : ,,,100711693 - 100713040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #175 - VICTORIA ISLAND - LEKKI CHEVRON BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654168,,,,,Store Number : ,,,,175,,,,,,,,,,,,,,,,,,
1/9/2020,2267857874,,,78997564,,MT,REC,CAN,,NGA,,273.72966304280,,,,1/6/2020,0.30,,trn,0.00,"2,737.30",,,,(16.42),,,,(492.71),,,(509.13)
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,(0.05),,,,(1.39),,,(1.44)
1/9/2020,2267857874,,,78997564,,MT,REC,CAN,,NGA,,273.72966304280,,,,1/6/2020,0.30,,trn,0.00,0.00,,,,0.00,,,,24.64,,mk,24.64
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/13/2020,2260469850,,,33573664,,MT,REC,DEU,,NGA,,394.72450000000,,,,12/14/2019,0.50,,trn,0.00,"11,841.74",,,,(276.31),,,,"(2,131.51)",,,"(2,407.82)"
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(0.78),,,,(6.00),,,(6.78)
1/13/2020,2260469850,,,33573664,,MT,REC,DEU,,NGA,,394.72450000000,,,,12/14/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,13.82,,mk,13.82
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/13/2020,2260469850,,,33573664,,MT,REC,DEU,,NGA,,394.72450000000,,,,12/14/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,106.58,,mk,106.58
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.30,,,0.30
1/22/2020,2272233181,,,16096883,,MT,REC,KEN,,NGA,,3.51798632365,,,,1/21/2020,3.14,,trn,0.00,105.54,,,,(79.53),,,,(19.00),,,(98.53)
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,(0.22),,,,(0.05),,,(0.27)
1/22/2020,2272233181,,,16096883,,MT,REC,KEN,,NGA,,3.51798632365,,,,1/21/2020,3.14,,trn,0.00,0.00,,,,0.00,,,,3.98,,mk,3.98
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/31/2020,2274591292,,,47724887,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,"3,195.00",,,,(133.13),,,,(575.10),,,(708.23)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.38),,,,(1.62),,,(2.00)
1/31/2020,2274591292,,,47724887,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,6.66,,mk,6.66
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/31/2020,2274591292,,,47724887,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
100711693 - 100713040,,,,,,,,,Account Total:,,,,,Receive,,,,4,,0.00,0.00,,,,(505.39),,,,"(3,033.88)",,"(3,539.27)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(1.43),,,,(8.54),,(9.97),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(9.97),,
Account Number : ,,,100711693 - 100713041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #176 - OGUDU - OGUDU-OJOTA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654169,,,,,Store Number : ,,,,176,,,,,,,,,,,,,,,,,,
1/9/2020,2268415488,,,63668406,,MT,REC,SLE,,NGA,,.03699469555,,,,1/8/2020,1.10,,trn,0.00,"3,144.55",,,,(200.20),,,,(566.02),,,(766.22)
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,(0.56),,,,(1.59),,,(2.15)
1/9/2020,2268415488,,,63668406,,MT,REC,SLE,,NGA,,.03699469555,,,,1/8/2020,1.10,,trn,0.00,0.00,,,,0.00,,,,28.30,,mk,28.30
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
1/9/2020,2268415488,,,63668406,,MT,REC,SLE,,NGA,,.03699469555,,,,1/8/2020,1.10,,trn,0.00,0.00,,,,0.00,,,,10.01,,mk,10.01
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/10/2020,2268714630,,,84906272,,MT,REC,TUR,,NGA,,355.00000000000,,,,1/9/2020,1.20,,trn,0.00,"12,070.00",,,,(315.24),,,,"(2,172.60)",,,"(2,487.84)"
,,,,,,,,,,,,.00281690141,,,,1/10/2020,,,stl,0.00,0.00,,,,(0.89),,,,(6.12),,,(7.01)
1/10/2020,2268714630,,,84906272,,MT,REC,TUR,,NGA,,355.00000000000,,,,1/9/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,108.63,,mk,108.63
,,,,,,,,,,,,.00281690141,,,,1/10/2020,,,stl,0.00,0.00,,,,0.00,,,,0.31,,,0.31
1/10/2020,2268714630,,,84906272,,MT,REC,TUR,,NGA,,355.00000000000,,,,1/9/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,15.76,,mk,15.76
,,,,,,,,,,,,.00281690141,,,,1/10/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
100711693 - 100713041,,,,,,,,,Account Total:,,,,,Receive,,,,2,,0.00,0.00,,,,(515.44),,,,"(2,575.92)",,"(3,091.36)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(1.45),,,,(7.25),,(8.70),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(8.70),,
Account Number : ,,,100711693 - 100713042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #177 - IBADAN - AGODI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654170,,,,,Store Number : ,,,,177,,,,,,,,,,,,,,,,,,
1/6/2020,2266907163,,,30850590,,MT,REC,SAU,,NGA,,94.64899885390,,,,1/3/2020,3.15,,trn,0.00,"4,259.20",,,,(91.08),,,,(766.66),,,(857.74)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.26),,,,(2.16),,,(2.42)
1/6/2020,2266907163,,,30850590,,MT,REC,SAU,,NGA,,94.64899885390,,,,1/3/2020,3.15,,trn,0.00,0.00,,,,0.00,,,,4.55,,mk,4.55
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/6/2020,2266907163,,,30850590,,MT,REC,SAU,,NGA,,94.64899885390,,,,1/3/2020,3.15,,trn,0.00,0.00,,,,0.00,,,,38.33,,mk,38.33
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
1/6/2020,2267104395,,,83825028,,MT,REC,USA,,NGA,,355.00000000000,,,,1/3/2020,0.45,,trn,0.00,"2,840.00",,,,(159.75),,,,(511.20),,,(670.95)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.45),,,,(1.44),,,(1.89)
1/6/2020,2267104395,,,83825028,,MT,REC,USA,,NGA,,355.00000000000,,,,1/3/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/6/2020,2267104395,,,83825028,,MT,REC,USA,,NGA,,355.00000000000,,,,1/3/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,7.99,,mk,7.99
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/13/2020,2269008872,,,22977460,,MT,REC,SAU,,NGA,,94.63638302365,,,,1/10/2020,3.15,,trn,0.00,"4,258.64",,,,(61.26),,,,(766.55),,,(827.81)
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(0.17),,,,(2.16),,,(2.33)
1/13/2020,2269008872,,,22977460,,MT,REC,SAU,,NGA,,94.63638302365,,,,1/10/2020,3.15,,trn,0.00,0.00,,,,0.00,,,,3.06,,mk,3.06
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/13/2020,2269008872,,,22977460,,MT,REC,SAU,,NGA,,94.63638302365,,,,1/10/2020,3.15,,trn,0.00,0.00,,,,0.00,,,,38.33,,mk,38.33
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
1/15/2020,2270224780,,,34454723,,MT,REC,LBN,,NGA,,355.00000000000,,,,1/14/2020,5.50,,trn,0.00,"4,970.00",,,,"(1,171.50)",,,,(894.60),,,"(2,066.10)"
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,(3.30),,,,(2.52),,,(5.82)
1/15/2020,2270224780,,,34454723,,MT,REC,LBN,,NGA,,355.00000000000,,,,1/14/2020,5.50,,trn,0.00,0.00,,,,0.00,,,,44.73,,mk,44.73
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.13,,,0.13
1/15/2020,2270224780,,,34454723,,MT,REC,LBN,,NGA,,355.00000000000,,,,1/14/2020,5.50,,trn,0.00,0.00,,,,0.00,,,,58.58,,mk,58.58
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.17,,,0.17
1/24/2020,2272569122,,,33404232,,MT,REC,USA,,NGA,,355.00000000000,,,,1/22/2020,1.25,,trn,0.00,"3,546.45",,,,(443.75),,,,(638.36),,,"(1,082.11)"
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,(1.25),,,,(1.80),,,(3.05)
1/24/2020,2272569122,,,33404232,,MT,REC,USA,,NGA,,355.00000000000,,,,1/22/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/24/2020,2272569122,,,33404232,,MT,REC,USA,,NGA,,355.00000000000,,,,1/22/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,22.19,,mk,22.19
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
1/24/2020,2272625509,,,29458867,,MT,REC,USA,,NGA,,355.00000000000,,,,1/22/2020,1.25,,trn,0.00,"3,546.45",,,,(26.63),,,,(638.36),,,(664.99)
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,(0.08),,,,(1.80),,,(1.88)
1/24/2020,2272625509,,,29458867,,MT,REC,USA,,NGA,,355.00000000000,,,,1/22/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/27/2020,2272861171,,,68992194,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,1.25,,trn,0.00,"3,546.45",,,,(443.75),,,,(638.36),,,"(1,082.11)"
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(1.25),,,,(1.80),,,(3.05)
1/27/2020,2272861171,,,68992194,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,22.19,,mk,22.19
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
1/27/2020,2272861171,,,68992194,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
100711693 - 100713042,,,,,,,,,Account Total:,,,,,Receive,,,,7,,0.00,0.00,,,,"(2,397.72)",,,,"(4,492.82)",,"(6,890.54)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(6.76),,,,(12.66),,(19.42),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(19.42),,
Account Number : ,,,100711693 - 100713046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #181 - ILUPEJU - ILUPEJU BYEPASS BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654174,,,,,Store Number : ,,,,181,,,,,,,,,,,,,,,,,,
1/2/2020,2266046148,,,88984677,,MT,REC,USA,,NGA,,355.00000000000,,,,12/30/2019,0.45,,trn,0.00,"2,840.00",,,,(95.85),,,,(511.20),,,(607.05)
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,(0.27),,,,(1.44),,,(1.71)
1/2/2020,2266046148,,,88984677,,MT,REC,USA,,NGA,,355.00000000000,,,,12/30/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,4.79,,mk,4.79
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/2/2020,2266046148,,,88984677,,MT,REC,USA,,NGA,,355.00000000000,,,,12/30/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/20/2020,2271510266,,,80252219,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,"1,420.00",,,,(15.98),,,,(255.60),,,(271.58)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.05),,,,(0.72),,,(0.77)
1/20/2020,2271510266,,,80252219,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/31/2020,2274658463,,,16478509,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,0.45,,trn,0.00,"1,420.00",,,,(15.98),,,,(255.60),,,(271.58)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.05),,,,(0.72),,,(0.77)
1/31/2020,2274658463,,,16478509,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
100711693 - 100713046,,,,,,,,,Account Total:,,,,,Receive,,,,3,,0.00,0.00,,,,(127.81),,,,(966.49),,"(1,094.30)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(0.37),,,,(2.72),,(3.09),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(3.09),,
Account Number : ,,,100711693 - 100713048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #183 - KANO - KANO MM WAY I BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654176,,,,,Store Number : ,,,,183,,,,,,,,,,,,,,,,,,
1/9/2020,2268389245,,,16042172,,MT,REC,COG,,NGA,,.60332301475,,,,1/8/2020,2.30,,trn,0.00,"4,464.59",,,,(55.51),,,,(803.63),,,(859.14)
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,(0.16),,,,(2.26),,,(2.42)
1/9/2020,2268389245,,,16042172,,MT,REC,COG,,NGA,,.60332301475,,,,1/8/2020,2.30,,trn,0.00,0.00,,,,0.00,,,,40.18,,mk,40.18
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
1/9/2020,2268389245,,,16042172,,MT,REC,COG,,NGA,,.60332301475,,,,1/8/2020,2.30,,trn,0.00,0.00,,,,0.00,,,,2.78,,mk,2.78
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/27/2020,2269334392,,,57622728,,MT,REC,CMR,,NGA,,.60180767240,,,,1/11/2020,0.60,,trn,0.00,"23,169.60",,,,(722.17),,,,"(4,170.53)",,,"(4,892.70)"
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(2.03),,,,(11.75),,,(13.78)
1/27/2020,2269334392,,,57622728,,MT,REC,CMR,,NGA,,.60180767240,,,,1/11/2020,0.60,,trn,0.00,0.00,,,,0.00,,,,36.11,,mk,36.11
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
1/27/2020,2269334392,,,57622728,,MT,REC,CMR,,NGA,,.60180767240,,,,1/11/2020,0.60,,trn,0.00,0.00,,,,0.00,,,,208.53,,mk,208.53
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.59,,,0.59
100711693 - 100713048,,,,,,,,,Account Total:,,,,,Receive,,,,2,,0.00,0.00,,,,(777.68),,,,"(4,686.56)",,"(5,464.24)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(2.19),,,,(13.20),,(15.39),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(15.39),,
Account Number : ,,,100711693 - 100713049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #184 - KADUNA - KADUNA CONSTITUTION RD BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654177,,,,,Store Number : ,,,,184,,,,,,,,,,,,,,,,,,
1/23/2020,2271063919,,,91430343,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,"1,856.65",,,,(69.62),,,,(334.20),,,(403.82)
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,(0.20),,,,(0.94),,,(1.14)
1/23/2020,2271063919,,,91430343,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,16.71,,mk,16.71
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/23/2020,2271063919,,,91430343,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,3.48,,mk,3.48
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
100711693 - 100713049,,,,,,,,,Account Total:,,,,,Receive,,,,1,,0.00,0.00,,,,(69.62),,,,(314.01),,(383.63),
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(0.20),,,,(0.88),,(1.08),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(1.08),,
Account Number : ,,,100711693 - 100713050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #185 - GARKI ABUJA - GARKI YOLA STREET BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654178,,,,,Store Number : ,,,,185,,,,,,,,,,,,,,,,,,
1/3/2020,2266933073,,,84431438,,MT,SEN,NGA,,LCA,,.00757239437,,,,1/3/2020,2.00,,trn,0.00,0.00,,,,"(1,195.80)",,,,59.79,,mk,"(1,136.01)"
,,,,,,,,,,,,.00281690141,,,,1/3/2020,,,stl,0.00,0.00,,,,(3.37),,,,0.17,,,(3.20)
1/3/2020,2266936535,,,81492022,,MT,SEN,NGA,,LCA,,.00757239437,,,,1/3/2020,2.00,,trn,0.00,0.00,,,,"(1,395.80)",,,,69.79,,mk,"(1,326.01)"
,,,,,,,,,,,,.00281690141,,,,1/3/2020,,,stl,0.00,0.00,,,,(3.93),,,,0.20,,,(3.73)
1/6/2020,2266895275,,,17439603,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,"4,742.66",,,,(59.28),,,,(853.68),,,(912.96)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.17),,,,(2.40),,,(2.57)
1/6/2020,2266895275,,,17439603,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,2.96,,mk,2.96
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/6/2020,2266895275,,,17439603,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,42.68,,mk,42.68
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/14/2020,2270155324,,,93914750,,MT,REC,BGR,,NGA,,202.07354414760,,,,1/14/2020,4.00,,trn,0.00,"5,819.72",,,,(417.08),,,,"(1,047.55)",,,"(1,464.63)"
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,(1.17),,,,(2.95),,,(4.12)
1/14/2020,2270155324,,,93914750,,MT,REC,BGR,,NGA,,202.07354414760,,,,1/14/2020,4.00,,trn,0.00,0.00,,,,0.00,,,,20.85,,mk,20.85
