PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Id :  113321879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Date:  10/2/2019 to 10/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment Due Date : ,,,,12/11/2019
Settlement Currency : ,,,,USD,,Transaction Currency : ,,,,,,,NGN,,,,,,,,,,,,,,,,,,,
,,,,,,,Tran,Orig,,Rcv,,,,,,,FX,,,,,,,,,Fx Rev,,,Commission,,,
Tran Date,Tran Id,,,Ref #,,Prod,Type,Cntry,,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,,Fee Amt,,,,Share Amt,,,Amt,,,Total
16/10/2019,2241961250,,,56770157,,MT,REC,ITA,,NGA,,391.31650000000,,,,15/10/2019,2.00,,trn,0.00,"1,526.13",,,,(40.85),,,,(274.70),,,315.55 
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,(0.12),,,,(0.77),,,0.89 
16/10/2019,2241961250,,,56770157,,MT,REC,ITA,,NGA,,391.31650000000,,,,15/10/2019,2.00,,trn,0.00,0.00,,,,0.00,,,,2.04,,mk,2.04
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
16/10/2019,2241961250,,,56770157,,MT,REC,ITA,,NGA,,391.31650000000,,,,15/10/2019,2.00,,trn,0.00,0.00,,,,0.00,,,,13.74,,mk,13.74
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
17/10/2019,2241938752,,,83147433,,MT,REC,DEU,,NGA,,391.31650000000,,,,15/10/2019,0.50,,trn,0.00,"4,695.80",,,,(50.25),,,,(845.24),,,895.49 
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,(0.14),,,,(2.38),,,2.52 
17/10/2019,2241938752,,,83147433,,MT,REC,DEU,,NGA,,391.31650000000,,,,15/10/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,2.51,,mk,2.51
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
17/10/2019,2241938752,,,83147433,,MT,REC,DEU,,NGA,,391.31650000000,,,,15/10/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,42.26,,mk,42.26
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
17/10/2019,2242225784,,,80158846,,MT,REC,USA,,NGA,,355.00000000000,,,,15/10/2019,6.76,,trn,0.00,"1,771.45",,,,(239.98),,,,(318.86),,,558.84 
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,(0.68),,,,(0.90),,,1.58 
17/10/2019,2242225784,,,80158846,,MT,REC,USA,,NGA,,355.00000000000,,,,15/10/2019,6.76,,trn,0.00,0.00,,,,0.00,,,,15.94,,mk,15.94
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
17/10/2019,2242225784,,,80158846,,MT,REC,USA,,NGA,,355.00000000000,,,,15/10/2019,6.76,,trn,0.00,0.00,,,,0.00,,,,12.00,,mk,12.00
,,,,,,,,,,,,.00281690141,,,,17/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
24/10/2019,2244319000,,,46876449,,MT,REC,GAB,,NGA,,.60202415140,,,,23/10/2019,2.30,,trn,0.00,"15,315.49",,,,(752.81),,,,"-2,756.79",,,"3,509.60"
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,(2.12),,,,(7.77),,,9.89 
24/10/2019,2244319000,,,46876449,,MT,REC,GAB,,NGA,,.60202415140,,,,23/10/2019,2.30,,trn,0.00,0.00,,,,0.00,,,,137.84,,mk,137.84
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.39,,,0.39
24/10/2019,2244319000,,,46876449,,MT,REC,GAB,,NGA,,.60202415140,,,,23/10/2019,2.30,,trn,0.00,0.00,,,,0.00,,,,37.64,,mk,37.64
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
28/10/2019,2244833958,,,56499255,,MT,REC,CMR,,NGA,,.60099588325,,,,25/10/2019,0.60,,trn,0.00,"15,926.39",,,,(432.72),,,,"-2,866.75",,,"3,299.47"
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,(1.22),,,,(8.08),,,9.30 
28/10/2019,2244833958,,,56499255,,MT,REC,CMR,,NGA,,.60099588325,,,,25/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,143.34,,mk,143.34
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.40,,,0.40
28/10/2019,2244833958,,,56499255,,MT,REC,CMR,,NGA,,.60099588325,,,,25/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,21.64,,mk,21.64
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
28/10/2019,2245246392,,,75776853,,MT,REC,USA,,NGA,,355.00000000000,,,,26/10/2019,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,543.15 
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,1.53 
28/10/2019,2245246392,,,75776853,,MT,REC,USA,,NGA,,355.00000000000,,,,26/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
31/10/2019,2246383163,,,65487946,,MT,REC,SWE,,NGA,,36.48059848730,,,,30/10/2019,1.75,,trn,0.00,"7,113.72",,,,(613.51),,,,"-1,280.47",,,"1,893.98"
,,,,,,,,,,,,.00281690141,,,,31/10/2019,,,stl,0.00,0.00,,,,(1.73),,,,(3.61),,,5.34 
31/10/2019,2246383163,,,65487946,,MT,REC,SWE,,NGA,,36.48059848730,,,,30/10/2019,1.75,,trn,0.00,0.00,,,,0.00,,,,64.02,,mk,64.02
,,,,,,,,,,,,.00281690141,,,,31/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.18,,,0.18
31/10/2019,2246383163,,,65487946,,MT,REC,SWE,,NGA,,36.48059848730,,,,30/10/2019,1.75,,trn,0.00,0.00,,,,0.00,,,,30.68,,mk,30.68
,,,,,,,,,,,,.00281690141,,,,31/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
100711693 - 100713116,,,,,,,,,Account Total:,,,,,Receive,,,,18,,0.00,0.00,,,,"-4,285.33",,,,"-14,660.35",,"18,945.68",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(12.09),,,,(41.30),,53.39 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(53.39),,
Account Number : ,,,100711693 - 100713117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #252 - PORTHACOURT - PH AZIKIWE BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654245,,,,,Store Number : ,,,,252,,,,,,,,,,,,,,,,,,
02/10/2019,2237251195,,,56302946,,MT,REC,USA,,NGA,,355.00000000000,,,,30/09/2019,1.25,,trn,0.00,"3,514.50",,,,(244.06),,,,(632.61),,,876.67 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.69),,,,(1.78),,,2.47 
02/10/2019,2237251195,,,56302946,,MT,REC,USA,,NGA,,355.00000000000,,,,30/09/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,12.20,,mk,12.20
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
02/10/2019,2237251195,,,56302946,,MT,REC,USA,,NGA,,355.00000000000,,,,30/09/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,31.63,,mk,31.63
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
07/10/2019,2238645377,,,32527400,,MT,REC,GBR,,NGA,,438.10550000000,,,,04/10/2019,1.50,,trn,0.00,"4,381.06",,,,(184.00),,,,(788.59),,,972.59 
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.52),,,,(2.22),,,2.74 
07/10/2019,2238645377,,,32527400,,MT,REC,GBR,,NGA,,438.10550000000,,,,04/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,9.20,,mk,9.20
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
07/10/2019,2238645377,,,32527400,,MT,REC,GBR,,NGA,,438.10550000000,,,,04/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,39.43,,mk,39.43
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
08/10/2019,2239916540,,,96430357,,MT,SEN,NGA,,LCA,,.00757239437,,,,08/10/2019,2.00,,trn,0.00,0.00,,,,"-1,420.00",,,,71.00,,mk,"1,349.00"
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,(4.00),,,,0.20,,,3.80 
11/10/2019,2238109881,,,32816842,,MT,REC,GRC,,NGA,,389.08000000000,,,,03/10/2019,1.90,,trn,0.00,"2,295.57",,,,(193.68),,,,(413.20),,,606.88 
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,(0.55),,,,(1.16),,,1.71 
11/10/2019,2238109881,,,32816842,,MT,REC,GRC,,NGA,,389.08000000000,,,,03/10/2019,1.90,,trn,0.00,0.00,,,,0.00,,,,20.66,,mk,20.66
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
11/10/2019,2238109881,,,32816842,,MT,REC,GRC,,NGA,,389.08000000000,,,,03/10/2019,1.90,,trn,0.00,0.00,,,,0.00,,,,9.68,,mk,9.68
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
14/10/2019,2241232717,,,75676805,,MT,REC,USA,,NGA,,355.00000000000,,,,12/10/2019,1.25,,trn,0.00,"3,195.00",,,,(44.38),,,,(575.10),,,619.48 
,,,,,,,,,,,,.00281690141,,,,14/10/2019,,,stl,0.00,0.00,,,,(0.13),,,,(1.62),,,1.75 
14/10/2019,2241232717,,,75676805,,MT,REC,USA,,NGA,,355.00000000000,,,,12/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,2.22,,mk,2.22
,,,,,,,,,,,,.00281690141,,,,14/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
14/10/2019,2241232717,,,75676805,,MT,REC,USA,,NGA,,355.00000000000,,,,12/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,14/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
16/10/2019,2241735425,,,55282742,,MT,REC,GBR,,NGA,,445.52500000000,,,,14/10/2019,1.50,,trn,0.00,"2,227.63",,,,(126.97),,,,(400.97),,,527.94 
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,(0.36),,,,(1.13),,,1.49 
16/10/2019,2241735425,,,55282742,,MT,REC,GBR,,NGA,,445.52500000000,,,,14/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,20.05,,mk,20.05
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
16/10/2019,2241735425,,,55282742,,MT,REC,GBR,,NGA,,445.52500000000,,,,14/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,6.35,,mk,6.35
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
100711693 - 100713117,,,,,,,,,Account Total:,,,,,Send,,,,1,,0.00,0.00,,,,"-1,420.00",,,,71.00,,"1,349.00",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(4.00),,,,0.20,,3.80 ,
,,,,,,,,,,,,,,Receive,,,,5,,0.00,0.00,,,,(793.09),,,,"-2,630.29",,"3,423.38",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(2.25),,,,(7.39),,9.64 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(13.44),,
Account Number : ,,,100711693 - 100713118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #253 - PORTHACOURT - RUMUOMASI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654246,,,,,Store Number : ,,,,253,,,,,,,,,,,,,,,,,,
03/10/2019,2236884963,,,28702973,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,"2,840.00",,,,(63.90),,,,(511.20),,,575.10 
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(0.18),,,,(1.44),,,1.62 
03/10/2019,2236884963,,,28702973,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,3.20,,mk,3.20
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
03/10/2019,2236884963,,,28702973,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
04/10/2019,2237968952,,,21773591,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,"3,546.45",,,,(88.75),,,,(638.36),,,727.11 
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,(0.25),,,,(1.80),,,2.05 
04/10/2019,2237968952,,,21773591,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
04/10/2019,2237968952,,,21773591,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
14/10/2019,2240098397,,,52885384,,MT,REC,CAN,,NGA,,266.77688434730,,,,08/10/2019,0.30,,trn,0.00,"2,667.77",,,,(30.41),,,,(480.20),,,510.61 
,,,,,,,,,,,,.00281690141,,,,14/10/2019,,,stl,0.00,0.00,,,,(0.09),,,,(1.35),,,1.44 
14/10/2019,2240098397,,,52885384,,MT,REC,CAN,,NGA,,266.77688434730,,,,08/10/2019,0.30,,trn,0.00,0.00,,,,0.00,,,,24.01,,mk,24.01
,,,,,,,,,,,,.00281690141,,,,14/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
16/10/2019,2241587271,,,22891842,,MT,REC,CHN,,NGA,,355.00000000000,,,,13/10/2019,2.90,,trn,0.00,"9,230.00",,,,(926.55),,,,"-1,661.40",,,"2,587.95"
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,(2.61),,,,(4.68),,,7.29 
16/10/2019,2241587271,,,22891842,,MT,REC,CHN,,NGA,,355.00000000000,,,,13/10/2019,2.90,,trn,0.00,0.00,,,,0.00,,,,46.33,,mk,46.33
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.13,,,0.13
16/10/2019,2241587271,,,22891842,,MT,REC,CHN,,NGA,,355.00000000000,,,,13/10/2019,2.90,,trn,0.00,0.00,,,,0.00,,,,83.07,,mk,83.07
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.23,,,0.23
21/10/2019,2242863389,,,96693758,,MT,REC,CMR,,NGA,,.60218650710,,,,18/10/2019,0.60,,trn,0.00,"23,184.18",,,,(722.62),,,,"-4,173.15",,,"4,895.77"
,,,,,,,,,,,,.00281690141,,,,21/10/2019,,,stl,0.00,0.00,,,,(2.04),,,,(11.76),,,13.80 
21/10/2019,2242863389,,,96693758,,MT,REC,CMR,,NGA,,.60218650710,,,,18/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,36.13,,mk,36.13
,,,,,,,,,,,,.00281690141,,,,21/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
21/10/2019,2242863389,,,96693758,,MT,REC,CMR,,NGA,,.60218650710,,,,18/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,208.66,,mk,208.66
,,,,,,,,,,,,.00281690141,,,,21/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.59,,,0.59
24/10/2019,2244299568,,,68723260,,MT,REC,CMR,,NGA,,.60202415140,,,,23/10/2019,0.60,,trn,0.00,"23,177.93",,,,(722.43),,,,"-4,172.03",,,"4,894.46"
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,(2.04),,,,(11.75),,,13.79 
24/10/2019,2244299568,,,68723260,,MT,REC,CMR,,NGA,,.60202415140,,,,23/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,36.12,,mk,36.12
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
24/10/2019,2244299568,,,68723260,,MT,REC,CMR,,NGA,,.60202415140,,,,23/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,208.60,,mk,208.60
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.59,,,0.59
28/10/2019,2245090499,,,19109277,,MT,REC,USA,,NGA,,355.00000000000,,,,25/10/2019,0.45,,trn,0.00,"2,840.00",,,,(95.85),,,,(511.20),,,607.05 
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,(0.27),,,,(1.44),,,1.71 
28/10/2019,2245090499,,,19109277,,MT,REC,USA,,NGA,,355.00000000000,,,,25/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,4.79,,mk,4.79
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
28/10/2019,2245090499,,,19109277,,MT,REC,USA,,NGA,,355.00000000000,,,,25/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,28/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
100711693 - 100713118,,,,,,,,,Account Total:,,,,,Receive,,,,7,,0.00,0.00,,,,"-2,650.51",,,,"-11,409.15",,"14,059.66",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(7.48),,,,(32.15),,39.63 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(39.63),,
Account Number : ,,,100711693 - 100713121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #256 - PORTHACOURT - PH ABA ROAD BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654249,,,,,Store Number : ,,,,256,,,,,,,,,,,,,,,,,,
02/10/2019,2237446933,,,61106934,,MT,REC,CMR,,NGA,,.58957669055,,,,01/10/2019,0.60,,trn,0.00,"22,698.70",,,,(707.49),,,,"-4,085.77",,,"4,793.26"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(1.99),,,,(11.51),,,13.50 
02/10/2019,2237446933,,,61106934,,MT,REC,CMR,,NGA,,.58957669055,,,,01/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,35.37,,mk,35.37
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
02/10/2019,2237446933,,,61106934,,MT,REC,CMR,,NGA,,.58957669055,,,,01/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,204.29,,mk,204.29
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.58,,,0.58
24/10/2019,2244072850,,,84062908,,MT,REC,CMR,,NGA,,.60283594055,,,,22/10/2019,0.60,,trn,0.00,"23,209.18",,,,(723.40),,,,"-4,177.65",,,"4,901.05"
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,(2.04),,,,(11.77),,,13.81 
24/10/2019,2244072850,,,84062908,,MT,REC,CMR,,NGA,,.60283594055,,,,22/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,208.88,,mk,208.88
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.59,,,0.59
24/10/2019,2244072850,,,84062908,,MT,REC,CMR,,NGA,,.60283594055,,,,22/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,36.17,,mk,36.17
,,,,,,,,,,,,.00281690141,,,,24/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
100711693 - 100713121,,,,,,,,,Account Total:,,,,,Receive,,,,2,,0.00,0.00,,,,"-1,430.89",,,,"-7,778.71",,"9,209.60",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(4.03),,,,(21.91),,25.94 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(25.94),,
Account Number : ,,,100711693 - 100713122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #257 - UGHELLI - UGHELLI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654250,,,,,Store Number : ,,,,257,,,,,,,,,,,,,,,,,,
02/10/2019,2236778329,,,61961342,,MT,REC,RUS,,NGA,,355.00000000000,,,,29/09/2019,3.80,,trn,0.00,"14,910.00",,,,"-1,168.23",,,,"-2,683.80",,,"3,852.03"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(3.29),,,,(7.56),,,10.85 
02/10/2019,2236778329,,,61961342,,MT,REC,RUS,,NGA,,355.00000000000,,,,29/09/2019,3.80,,trn,0.00,0.00,,,,0.00,,,,134.19,,mk,134.19
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.38,,,0.38
02/10/2019,2236778329,,,61961342,,MT,REC,RUS,,NGA,,355.00000000000,,,,29/09/2019,3.80,,trn,0.00,0.00,,,,0.00,,,,58.41,,mk,58.41
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.16,,,0.16
02/10/2019,2236962166,,,79608487,,MT,REC,THA,,NGA,,11.60130718880,,,,30/09/2019,6.10,,trn,0.00,"9,281.05",,,,"-1,948.95",,,,"-1,670.59",,,"3,619.54"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(5.49),,,,(4.71),,,10.20 
02/10/2019,2236962166,,,79608487,,MT,REC,THA,,NGA,,11.60130718880,,,,30/09/2019,6.10,,trn,0.00,0.00,,,,0.00,,,,97.45,,mk,97.45
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.27,,,0.27
02/10/2019,2236962166,,,79608487,,MT,REC,THA,,NGA,,11.60130718880,,,,30/09/2019,6.10,,trn,0.00,0.00,,,,0.00,,,,83.53,,mk,83.53
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.24,,,0.24
02/10/2019,2237049947,,,82634801,,MT,REC,DEU,,NGA,,387.66000000000,,,,30/09/2019,0.50,,trn,0.00,"3,488.94",,,,(116.30),,,,(628.01),,,744.31 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.33),,,,(1.77),,,2.10 
02/10/2019,2237049947,,,82634801,,MT,REC,DEU,,NGA,,387.66000000000,,,,30/09/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,5.81,,mk,5.81
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
02/10/2019,2237049947,,,82634801,,MT,REC,DEU,,NGA,,387.66000000000,,,,30/09/2019,0.50,,trn,0.00,0.00,,,,0.00,,,,31.40,,mk,31.40
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
02/10/2019,2237133154,,,48029436,,MT,REC,CHL,,NGA,,355.00000000000,,,,30/09/2019,2.75,,trn,0.00,"3,550.00",,,,(390.50),,,,(639.00),,,"1,029.50"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(1.10),,,,(1.80),,,2.90 
02/10/2019,2237133154,,,48029436,,MT,REC,CHL,,NGA,,355.00000000000,,,,30/09/2019,2.75,,trn,0.00,0.00,,,,0.00,,,,31.95,,mk,31.95
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
02/10/2019,2237133154,,,48029436,,MT,REC,CHL,,NGA,,355.00000000000,,,,30/09/2019,2.75,,trn,0.00,0.00,,,,0.00,,,,19.53,,mk,19.53
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
02/10/2019,2237778688,,,65365483,,MT,REC,SAU,,NGA,,94.63890591990,,,,02/10/2019,2.10,,trn,0.00,"12,776.25",,,,(690.93),,,,"-2,299.73",,,"2,990.66"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(1.95),,,,(6.48),,,8.43 
02/10/2019,2237778688,,,65365483,,MT,REC,SAU,,NGA,,94.63890591990,,,,02/10/2019,2.10,,trn,0.00,0.00,,,,0.00,,,,114.99,,mk,114.99
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.32,,,0.32
02/10/2019,2237778688,,,65365483,,MT,REC,SAU,,NGA,,94.63890591990,,,,02/10/2019,2.10,,trn,0.00,0.00,,,,0.00,,,,34.55,,mk,34.55
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
02/10/2019,2237887885,,,19442533,,MT,REC,FRA,,NGA,,387.51800000000,,,,02/10/2019,0.50,,trn,0.00,"1,511.32",,,,(7.75),,,,(272.04),,,279.79 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.02),,,,(0.77),,,0.79 
