MTCN	TransactionType	Code	PayCountry	RecCountry	Account	Location_ID	LocationName	Direction	Address	LOCCurrencyCode	RecDateUSYear	RecDateUSMonth	RecDateUSDay	RecDateLOCYear	RecDateLOCMonth	RecDateLOCDay	PayDateUSYear	PayDateUSMonth	PayDateUSDay	PayDateLOCYear	PayDateLOCMonth	PayDateLOCDay	SetDateUSYear	SetDateUSMonth	SetDateUSDay	SetDateLOCYear	SetDateLOCMonth	SetDateLOCDay	RepDateYear	RepDateMonth	RepDateDay	RecPayoutRate	PayPayoutRate	RecSettlementRate	PaySettlementRate	ClearPrincipalUSD	ClearChargesUSD	ClearFXUSD	ClearFXREC	ClearPrincipalLOC	ClearChargesLOC	ClearFXLOC	ClearPrincipalPAY	ClearChargesPAY	ClearFXPAY	RecPrincipalUSD	TotalChargesUSD	RecPrincipalLOC	RecCurrencyCode	PayCurrencyCode	RecPrincipalREC	RecPrincipalPAY	TotalChargesREC	TotalChargesPAY	ClearPrincipalREC	ClearChargesREC	TotalChargesLOC	Spread	SendPayIndicator	ProductCode	ProductGroupName	AdjustmentMTCN	AdjustmentReason	AdjustmentType	AdjustmentReasonCode	AdjustmentTypeCode	TxnStatus
1320505120	T	NGN	NIGERIA	CANADA	ADH150777	106	FCMB - #058 - IBADAN BODIJA BRANCH	I	BODIJA ROAD IBADAN	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.752332195	355	0.751205421	355	-103.96	-2.17	0	0	-36904.83	-770.35	0	-36904.83	-770.35	0	105.17	12.02	37335.35	CAD	NGN	140	37335.35	16	4267.1	-138.39	-2.89	4267.1	1.3	P	CMTR	MTRN		UNKNOWN	UNKNOWN			S
5588226680	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151316	156	FCMB - #111 - WUSE - WUSE II BRANCH	I		NGN	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-1143.67	-4.14	0	0	-406004.62	-1469.7	0	-406004.62	-1469.7	0	1150	23	408250	USD	NGN	1150	408250	23	8165	-1143.67	-4.14	8165	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7454304356	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150283	17	FCMB - #003 - PORTHARCOURT MAIN	I	PLOT 282A ABA EXPRESS RD GRA II	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-198.9	-1.8	0	0	-70609.5	-639	0	-70609.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-198.9	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0095820789	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152317	196	FCMB - #174 - AMUWO-ODOFIN - FESTAC TOWN	I	PLOT 1572 4TH AVE	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-29.83	-1.8	0	0	-10591.42	-639	0	-10591.42	-639	0	30	9.99	10650	USD	NGN	30	10650	9.99	3546.45	-29.83	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2191356026	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151130	138	FCMB - #112 - ABAKALIKI -  ABAKILIKI BRANCH	I	36B SAM EGWU WAY {CR}	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-119.34	-1.26	0	0	-42365.7	-447.3	0	-42365.7	-447.3	0	120	7	42600	USD	NGN	120	42600	7	2485	-119.34	-1.26	2485	0.55	P	AACS			UNKNOWN	UNKNOWN			S
2937532187	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150360	13	FCMB - #009 - BENIN CITY - BENIN BRANCH	I	112 MISSION ROAD {CR}	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-109.75	-0.82	0	0	-38960.4	-291.1	0	-38960.4	-291.1	0	116	5	41180	USD	NGN	116	41180	5	1775	-109.75	-0.82	1775	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
1100611160	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-198.9	-1.8	0	0	-70609.5	-639	0	-70609.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-198.9	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5396569815	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH471009	-1	UNKNOWN	I		NGN	2019	9	13	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-298.35	-1.8	0	0	-105914.25	-639	0	-105914.25	-639	0	300	9.99	106500	USD	NGN	300	106500	9.99	3546.45	-298.35	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8497921641	T	NGN	NIGERIA	CANADA	ADH152263	263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	I	OWERRI 5B, Mbaise Road{CR}	NGN	2019	9	13	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.751205399	355	0.751205421	355	-96.39	-2.03	0	0	-34217.44	-720.65	0	-34217.44	-720.65	0	97.66	11.27	34669.3	CAD	NGN	130	34669.3	15	4000.85	-128.31	-2.7	4000.85	1.3	P	CMTR	MTRN		UNKNOWN	UNKNOWN			S
1696699330	T	NGN	NIGERIA	UNITED KINGDOM	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.249299988	355	1.247428862	355	-235.7	-1.55	0	0	-83672.1	-550.25	0	-83672.1	-550.25	0	243.25	8.61	86353.75	GBP	NGN	195	86353.75	6.9	3056.55	-188.95	-1.24	3056.55	3.25	P	IMTND	MTRN		UNKNOWN	UNKNOWN			S
5309484750	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-198.9	-1.8	0	0	-70609.5	-639	0	-70609.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-198.9	-1.8	3546.45	0.55	P	AACS			UNKNOWN	UNKNOWN			S
7597854056	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151613	183	KACHIA BRANCH NEW	I	KADUNA	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-46.8	-0.83	0	0	-16615.77	-294.65	0	-16615.77	-294.65	0	50	6.25	17750	USD	NGN	50	17750	6.25	2218.75	-46.8	-0.83	2218.75	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
4215940175	T	NGN	UNITED KINGDOM	NIGERIA	ADH150360	13	FCMB - #009 - BENIN CITY - BENIN BRANCH	O	112 MISSION ROAD {CR}	NGN	2019	9	16	2019	9	16	2019	9	17	2019	9	17	2019	9	16	2019	9	16	2019	9	16	0.002816899	0.803535498	0.002816901	0.80597135	603.32	28.87	16.4	5822	214178.6	10248.85	5822	486.26	23.27	13.22	619.72	35.21	220000	NGN	GBP	220000	499.48	12500	28.38	214178.6	10248.85	12500	2.35	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7074375470	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-725.98	-2.88	0	0	-257724.67	-1022.4	0	-257724.67	-1022.4	0	730	16	259150	USD	NGN	730	259150	16	5680	-725.98	-2.88	5680	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0029773253	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152878	252	FCMB - #257 - UGHELLI - UGHELLI BRANCH	I	UGHELLI 30 Ekiugbo.Warri Road {CR}	NGN	2019	9	13	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-283.83	-1.56	0	0	-100759.65	-553.8	0	-100759.65	-553.8	0	300	16.5	106500	USD	NGN	300	106500	16.5	5857.5	-283.83	-1.56	5857.5	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
4942632530	T	NGN	NIGERIA	BOTSWANA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.092399999	355	0.091849999	355	-101.83	-0.58	0	0	-36150	-205.9	0	-36150	-205.9	0	103.61	3.21	36781.55	BWP	NGN	1128.01	36781.55	35	1139.55	-1108.66	-6.31	1139.55	2.3	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9196248541	T	NGN	NIGERIA	SAUDI ARABIA	ADH150755	117	FCMB - #073 - ABUJA - MAITAMA FED SEC BR	I		NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.266545798	355	0.266545832	355	-710.49	-7.2	0	0	-252224.1	-2556	0	-252224.1	-2556	0	757.86	39.98	269040.3	SAR	NGN	2843.25	269040.3	150	14192.9	-2665.55	-27.01	14192.9	6.25	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9529032330	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152670	250	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	I	ALABA I Shop D51, Electrical Section, Alaba Intl Market,{CR}	NGN	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-94.48	-1.53	0	0	-33539.51	-543.15	0	-33539.51	-543.15	0	95	8.5	33725	USD	NGN	95	33725	8.5	3017.5	-94.48	-1.53	3017.5	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0063590373	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150535	59	FCMB - #036 - AKUTE - AKUTE BRANCH	I	34 OJODU AKUTE ROAD	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-54.7	-1.26	0	0	-19417.61	-447.3	0	-19417.61	-447.3	0	55	7	19525	USD	NGN	55	19525	7	2485	-54.7	-1.26	2485	0.55	P	AACS			UNKNOWN	UNKNOWN			S
1084881288	T	NGN	NIGERIA	SAUDI ARABIA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.266545798	355	0.266545832	355	-560.37	-7.2	0	0	-198931.69	-2556	0	-198931.69	-2556	0	597.73	39.98	212194.15	SAR	NGN	2242.5	212194.15	150	14192.9	-2102.34	-27.01	14192.9	6.25	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3848908534	T	NGN	NIGERIA	GERMANY	ADH152878	252	FCMB - #257 - UGHELLI - UGHELLI BRANCH	I	UGHELLI 30 Ekiugbo.Warri Road {CR}	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.106799989	355	1.105142286	355	-52.77	-1.97	0	0	-18732.17	-699.35	0	-18732.17	-699.35	0	55.26	10.94	19617.3	EUR	NGN	50	19617.3	9.9	3883.7	-47.75	-1.78	3883.7	4.65	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5914876585	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150052	29	FCMB - #034 - AJAH - AJAH BRANCH	I	KM 23 BERGER BUS STOP LAGOS EXPRESS WAY	NGN	2019	9	14	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-51.49	-0.72	0	0	-18277.35	-255.6	0	-18277.35	-255.6	0	55	4	19525	USD	NGN	55	19525	4	1420	-51.49	-0.72	1420	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
2296516685	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152351	199	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	I	40 WETHERAL ROAD OWERRI      	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-138.88	-1.8	0	0	-49302.4	-639	0	-49302.4	-639	0	140	9.99	49700	USD	NGN	140	49700	9.99	3546.45	-138.88	-1.8	3546.45	0.8	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4046115780	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152351	199	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	I	40 WETHERAL ROAD OWERRI      	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-122.99	0	0	0	-43662.51	0	0	-43662.51	0	0	130	0	46150	USD	NGN	130	46150	0	0	-122.99	0	0	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
9315963257	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-46.8	-0.39	0	0	-16615.77	-138.45	0	-16615.77	-138.45	0	50	3	17750	USD	NGN	50	17750	3	1065	-46.8	-0.39	1065	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
8221119966	T	NGN	NIGERIA	SPAIN	ADH152713	245	FCMB - #267 - UMUAHIA - UMUAHIA BRANCH	I	UMUAHIA 10 Akanu Ibian Way {CR}	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.106799989	355	1.105142286	355	-522.13	-2.37	0	0	-185356.65	-841.35	0	-185356.65	-841.35	0	539.42	13.15	191494.1	EUR	NGN	488.1	191494.1	11.9	4668.25	-472.46	-2.14	4668.25	3.35	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7470823094	T	NGN	NIGERIA	ROMANIA	ADH150052	29	FCMB - #034 - AJAH - AJAH BRANCH	I	KM 23 BERGER BUS STOP LAGOS EXPRESS WAY	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.234131699	355	0.23275842	355	-578.43	-7.04	0	0	-205342	-2499.2	0	-205342	-2499.2	0	591.9	38.87	210124.5	RON	NGN	2543	210124.5	167	13798.85	-2485.11	-30.25	13798.85	2.85	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
1014501732	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-119.34	-1.8	0	0	-42365.7	-639	0	-42365.7	-639	0	120	9.99	42600	USD	NGN	120	42600	9.99	3546.45	-119.34	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9382937862	T	NGN	NIGERIA	BRAZIL	ADH150931	111	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	I	USELU UGBOWO EXPRESS ROAD	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.246234199	355	0.246234217	355	-103.81	-0.79	0	0	-36853.75	-280.45	0	-36853.75	-280.45	0	109.95	4.4	39032.25	BRL	NGN	446.52	39032.25	17.86	1562	-421.59	-3.21	1562	5.58	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9458380671	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150809	101	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	I	33 ADENIRAN OGUNSAYA STREET SURULERE	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-298.35	-1.8	0	0	-105914.25	-639	0	-105914.25	-639	0	300	9.99	106500	USD	NGN	300	106500	9.99	3546.45	-298.35	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3599514982	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151525	-1	UNKNOWN	I		NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-99.45	-1.26	0	0	-35304.75	-447.3	0	-35304.75	-447.3	0	100	7	35500	USD	NGN	100	35500	7	2485	-99.45	-1.26	2485	0.55	P	AACS			UNKNOWN	UNKNOWN			S
7256633660	T	NGN	NIGERIA	QATAR	ADH150876	118	FCMB - #085 - OWERRI - OWERRI BRANCH	I	81 WETHERAL ROAD OWERRI	NGN	2019	9	15	2019	9	15	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.273972596	355	0.273972602	355	-119.92	-1.23	0	0	-42572.04	-436.65	0	-42572.04	-436.65	0	130.14	6.85	46199.7	QAR	NGN	475	46199.7	25	2431.75	-437.71	-4.49	2431.75	7.85	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9883103688	T	NGN	NIGERIA	UKRAINE HRYVNIA	ADH152878	252	FCMB - #257 - UGHELLI - UGHELLI BRANCH	I	UGHELLI 30 Ekiugbo.Warri Road {CR}	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-49.5	-2.34	0	0	-17572.5	-830.7	0	-17572.5	-830.7	0	50	13	17750	USD	NGN	50	17750	13	4615	-49.5	-2.34	4615	1	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7551181950	T	NGN	NIGERIA	ROMANIA	ADH150876	118	FCMB - #085 - OWERRI - OWERRI BRANCH	I	81 WETHERAL ROAD OWERRI	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.105900093	355	1.098152774	355	-46.2	-1.39	0	0	-16400.44	-493.45	0	-16400.44	-493.45	0	47.22	7.69	16763.1	EUR	NGN	43	16763.1	7	2729.95	-42.07	-1.27	2729.95	2.85	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0707460090	T	NGN	NIGERIA	UNITED KINGDOM	ADH150283	17	FCMB - #003 - PORTHARCOURT MAIN	I	PLOT 282A ABA EXPRESS RD GRA II	NGN	2019	9	12	2019	9	12	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.234699994	355	1.231153274	355	-192.52	-1.53	0	0	-68344.81	-543.15	0	-68344.81	-543.15	0	199.45	8.49	70804.75	GBP	NGN	162	70804.75	6.9	3013.95	-156.37	-1.24	3013.95	3.75	P	IMTND	MTRN		UNKNOWN	UNKNOWN			S
7279542318	T	NGN	NIGERIA	UNITED KINGDOM	ADH151130	138	FCMB - #112 - ABAKALIKI -  ABAKILIKI BRANCH	I	36B SAM EGWU WAY {CR}	NGN	2019	9	14	2019	9	14	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1.249299988	355	1.247428862	355	-50.25	-1.1	0	0	-17838.84	-390.5	0	-17838.84	-390.5	0	51.97	6.11	18449.35	GBP	NGN	41.66	18449.35	4.9	2169.05	-40.28	-0.88	2169.05	3.45	P	FTSS			UNKNOWN	UNKNOWN			S
9068508684	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150348	44	FCMB - #045 - ABA - FAULKS ROAD BRANCH A	I	200 FAULKS ROAD	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-1292.85	-4.68	0	0	-458961.75	-1661.4	0	-458961.75	-1661.4	0	1300	26	461500	USD	NGN	1300	461500	26	9230	-1292.85	-4.68	9230	0.55	P	AACS			UNKNOWN	UNKNOWN			S
8895879969	T	NGN	NIGERIA	ISRAEL	ADH152450	202	FCMB - #177 - IBADAN - AGODI BRANCH	I	AGODI Iwo Road (Used to be at Inaolaji Shopping Complex){CR}	NGN	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-287.91	-4.86	0	0	-102208.23	-1725.3	0	-102208.23	-1725.3	0	291.26	27	103397.3	USD	NGN	291.26	103397.3	27	9585	-287.91	-4.86	9585	1.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4816206081	T	NGN	NIGERIA	SAUDI ARABIA	ADH150513	47	FCMB - #029 - IBADAN - IBADAN BRANCH	I	LEBANON STREET OLD GBAGI	NGN	2019	9	9	2019	9	9	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	0.266552899	355	0.266552937	355	-273.93	-4.8	0	0	-97243.42	-1704	0	-97243.42	-1704	0	291.88	26.66	103617.4	SAR	NGN	1095	103617.4	100	9464.3	-1027.68	-18.01	9464.3	6.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0149455500	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152175	191	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	I	52 AIRPORT RD WARRI	NGN	2019	9	13	2019	9	13	2019	9	16	2019	9	16	2019	9	16	2019	9	16	2019	9	16	1	355	1	355	-99.45	-1.26	0	0	-35304.75	-447.3	0	-35304.75	-447.3	0	100	7	35500	USD	NGN	100	35500	7	2485	-99.45	-1.26	2485	0.55	P	AACS			UNKNOWN	UNKNOWN			S
0809366199	T	NGN	NIGERIA	SAUDI ARABIA	ADH152175	191	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	I	52 AIRPORT RD WARRI	NGN	2019	9	16	2019	9	16	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	0.266524497	355	0.26652452	355	-4372.67	-9.59	0	0	-1552297.11	-3404.45	0	-1552297.11	-3404.45	0	4664.18	53.3	1655783.9	SAR	NGN	17500	1655783.9	200	18921.5	-16406.26	-35.98	18921.5	6.25	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
1900472863	T	NGN	NIGERIA	UNITED ARAB EMIRATES	ADH152878	252	FCMB - #257 - UGHELLI - UGHELLI BRANCH	I	UGHELLI 30 Ekiugbo.Warri Road {CR}	NGN	2019	9	15	2019	9	15	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	0.272257007	355	0.27225701	355	-131.75	-0.74	0	0	-46771.82	-262.7	0	-46771.82	-262.7	0	145.45	4.08	51634.75	AED	NGN	534.25	51634.75	15	1448.4	-483.92	-2.72	1448.4	9.42	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7860963463	T	NGN	PHILIPPINES	NIGERIA	ADH151569	215	FCMB - #182 - ABUJA - ABUJA AP PLAZA	O		NGN	2019	9	17	2019	9	17	0	0	0	0	0	0	2019	9	17	2019	9	17	2019	9	17	0.002816901	52.246499538	0.002816901	52.2465	966.5	28.87	33.5	11892.5	343107.5	10248.85	11892.5	50496.24	1508.36	1750.26	1000	35.21	355000	NGN	PHP	355000	52246.5	12500	1839.6	343107.5	10248.85	12500	3.35	S	IMTR	MTRN		UNKNOWN	UNKNOWN			W
9496381358	T	NGN	NIGERIA	ITALY	ADH151327	159	FCMB - #122 - OJOO - OJOO BRANCH	I	1C OYO RD	NGN	2019	9	16	2019	9	16	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	1.105900093	355	1.098152774	355	-155.68	-0.97	0	0	-55267.49	-344.35	0	-55267.49	-344.35	0	164.72	5.38	58475.6	EUR	NGN	150	58475.6	4.9	1909.9	-141.77	-0.88	1909.9	6.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4686487315	T	NGN	NIGERIA	MALTA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	1.101699993	355	1.105341987	355	-42.24	-1.78	0	0	-14994.91	-631.9	0	-14994.91	-631.9	0	44.21	9.95	15694.55	EUR	NGN	40	15694.55	9	3532.25	-38.21	-1.61	3532.25	4.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6815369284	T	NGN	HUNGARY	NIGERIA	ADH152890	247	FCMB - #280 - LEKKI ADMIRALTY	O	12e Waterfront Plaza, Admiralty way, Lekki Phase 1, Lagos {CR}	NGN	2019	9	17	2019	9	17	0	0	0	0	0	0	2019	9	17	2019	9	17	2019	9	17	0.002816901	303.114997863	0.002816901	301.35	137.82	12.7	3.95	1402.25	48926.1	4508.5	1402.25	41532.74	3827.15	1190.33	141.77	15.49	50328	NGN	HUF	50328	42722.39	5500	4667.91	48926.1	4508.5	5500	3.35	S	IMTR	MTRN		UNKNOWN	UNKNOWN			W
0265740287	T	NGN	NIGERIA	SOUTH AFRICA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	1	355	1	355	-49.65	-1.26	0	0	-17625.75	-447.3	0	-17625.75	-447.3	0	50	7	17750	USD	NGN	50	17750	7	2485	-49.65	-1.26	2485	0.7	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2842012809	T	NGN	NIGERIA	CAMEROON	ADH151316	156	FCMB - #111 - WUSE - WUSE II BRANCH	I		NGN	2019	9	10	2019	9	10	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	0.001683899	355	0.001680973	355	-30.08	-0.3	0	0	-10676.76	-106.5	0	-10676.76	-106.5	0	31.94	1.69	11338.7	XAF	NGN	19000	11338.7	1006	599.95	-17894.4	-178.47	599.95	6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5272981120	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	2019	9	17	1	355	1	355	-135.25	-1.8	0	0	-48014.46	-639	0	-48014.46	-639	0	136	9.99	48280	USD	NGN	136	48280	9.99	3546.45	-135.25	-1.8	3546.45	0.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
